Date,ABG Returns,AFE Returns,AFX Returns,AVI Returns,BVT Returns,FSR Returns,LBH Returns,NED Returns,NTC Returns,PIK Returns,RLO Returns,SBK Returns,SHP Returns,TBS Returns,WHL Returns
2018-05-02,-0.02767578232038148,0.009073179004494225,-0.03523809523809529,-0.041282389108476036,-0.03269387755102038,-0.043298969072164906,-0.0036120504150015664,0.014155405405405386,-0.014098360655737663,-0.017750000000000044,0.0011293763332915763,-0.017592592592592604,-0.029416460445437886,-0.05054764230986786,-0.030588235294117694
2018-05-03,0.012520537080052074,0.002548853016142827,-0.006129032258064493,-0.05005748651277975,-0.0028813559322034,0.01374305126621378,0.0,0.06412478336221827,-0.03586848223181671,-0.0333125389893949,0.017832123296395386,0.026895332728228194,-0.026342658770675875,-0.06197219695985445,-0.04544737257377307
2018-05-04,0.0015019191188740955,0.0007632940378254904,-0.005228758169934622,-0.017927927927927967,0.011217613327194398,0.017692307692307674,0.00814632646787583,0.05317324185248706,-0.023629799803084994,-0.015607300188797968,0.02106583072100321,0.03379176709674381,-0.004757608071528141,-0.03048583432080143,-0.016973350253807085
2018-05-07,0.0012723350113403864,-0.017514455711053367,0.003236245954692629,-0.03678077203204666,-0.009176978656257773,0.004260499087035852,0.005384615384615321,0.03483089348813739,-0.01951058201058198,-0.03345724907063197,0.007765314926660993,0.028040476640817102,-0.006584362139917643,-0.030928941226964213,-0.006719999999999948
2018-05-08,-0.018371961560203487,-0.026218487394958023,0.026281208935611033,-0.053422523595711535,-0.027156751294682313,-0.03076923076923077,0.0020077220077219238,-0.0006101694915253697,-0.0016469038208168918,-0.03166792833711829,-0.008807339449541263,-0.015794481446241626,-0.015735414954806903,-0.035240362253413204,-0.01039129728852084
2018-05-09,0.0004509074512455413,-0.025210084033613467,0.0006581112207963979,-0.03628034814475489,-0.0164141946917592,-0.022475369458128114,-0.007018897030466653,-0.00013324894233657236,-0.01429996674426337,-0.020997709340799142,0.027826522938079634,-0.006927426955702143,-0.013858617428136655,-0.03677426343154244,-0.016181229773462813
2018-05-10,-0.050973589973142386,-0.027118644067796627,-0.016228497241155493,-0.03165440834186761,-0.025922148563658043,-0.055597867479055596,-0.04015384615384621,-0.045439739413680735,0.016190148122631864,-0.024264326277749104,0.014015767738706053,-0.05554521771492371,-0.012080536912751683,-0.02639889196675904,-0.0009918994875185438
2018-05-11,-0.08631415241057538,-0.03610169491525428,-0.0013140604467805073,-0.062012659389046876,-0.09371248809967303,-0.07785336356764927,-0.059002896783046155,-0.05706840390879475,-0.013445378151260456,-0.028257256105357342,0.000491219452290359,-0.09486147938191458,-0.025344102859968687,-0.033499999999999974,-0.0317895756010973
2018-05-14,-0.10933701657458561,-0.025929716820197846,-0.011290322580645107,-0.022778827977315674,-0.09165584007376049,-0.08606060606060606,-0.05738332058148432,-0.06666666666666665,-0.010792580101180449,-0.04487179487179482,-0.019324853228962824,-0.07773331493491564,-0.031565865782932856,-0.04888445994574542,-0.035115979381443285
2018-05-15,-0.0613302620213072,-0.020883672764929195,-0.038092189500640194,0.010261374636979737,-0.03700337574655932,-0.02206349206349212,-0.04438964241676946,-0.026151550098365117,-0.016496205872649328,0.006905537459283462,-0.006787609527335592,-0.008797370456303133,-0.009475309930291775,-0.013073934375088636,-0.01722723543888438
2018-05-16,-0.0956619718309859,-0.040086206896551735,-0.013153567905294317,-0.004753303545964482,-0.07786357786357789,-0.047244094488189003,-0.021283206462637927,-0.05827086456771613,0.00877192982456143,-0.004159625633692987,-0.01768292682926831,-0.03288568310159923,-0.03878231859883241,-0.018048917627213945,-0.024671052631578982
2018-05-17,-0.0645598726490183,-0.045121951219512235,-0.025404157043879882,-0.010191327756946422,-0.06639909257481891,-0.030483870967741966,-0.020195544157717626,-0.038764715918785164,0.006779661016949046,-0.00462962962962965,-0.020239417499691492,0.0005418185400454245,-0.0361328125,-0.05172560958261019,-0.02879364554029451
2018-05-18,-0.005957446808510625,-0.03683840337612099,-0.049342105263157854,0.00929095354523235,0.004795615437314549,0.008196721311475308,0.0035644847699287663,-0.02083045460826305,0.027938671209539967,-0.005921052631578938,-0.009328587210015948,0.04469922723369857,-0.02342395670373343,-0.02922917744438691,0.014999999999999902
2018-05-21,0.014453197692450903,-0.041068301225919424,-0.06427406199021202,-0.003288519199148854,-0.00585955522746151,0.016246684350132545,0.0025974025974024872,-0.0204529616724739,0.03307193999318114,0.009664429530201302,-0.03966076328261414,0.02987382175452602,-0.0010266062109676177,-0.01711292200232828,0.014524207011686219
2018-05-22,0.0006134969325153339,-0.04124801692226332,-0.009983361064891838,-0.03698735147566112,-0.06970473237157881,-0.02613212140886223,-0.015564516129032313,-0.048692138901466286,0.002012747400201187,-0.030926501035196674,-0.03367296222664018,-0.01170389154393836,-0.050821744627054355,-0.043706896551724106,-0.015191986644407351
2018-05-23,0.007039621230999327,-0.05253704535249215,-0.03365544818393873,-0.03448275862068961,-0.054849965108164644,-0.009586776859504154,-0.05555555555555558,-0.03771315361211347,-0.006688963210702337,-0.019318626811121287,-0.006952203600248286,-0.006329735034347417,0.007635574837310255,-0.04643838754008245,-0.015177065767284947
2018-05-24,0.019034413210639034,-0.014869549352307998,-0.0060934326337169775,-0.006313744536182608,-0.05607476635514019,-0.0018299783729828212,-0.006461639129723529,-0.02871951435975717,-0.00303030303030305,-0.0006644518272425071,0.0039047739009951954,0.021021021021021102,0.031099951543984927,0.007831018032344206,-0.00596353722951104
2018-05-25,0.024156066536203502,-0.014148790506617992,0.0034602076124568004,-0.018023255813953476,-0.06909090909090909,-0.004065040650406471,-0.0006457862447529772,-0.02169694831539959,-0.01226383824991717,0.002647253474520106,-0.01920455953413458,0.02045058982788639,0.00329047062389054,-0.00929626669035144,-0.04269293924466333
2018-05-28,0.029962088785618235,-0.019906857821203494,0.021269177126917782,0.004366812227074135,-0.027706873346637573,0.03344208809135396,0.02169689119170992,0.012343044143278803,-0.017821782178217838,0.0429407072587078,0.03922077922077927,0.049055690072639324,0.004667294681853118,0.015249318962454073,-0.03850584169820637
2018-05-29,-0.0021459227467811592,-0.028314028314028294,-0.01983193277310924,0.004079601990049753,-0.038550724637681166,0.026666666666666616,0.009338903907593954,0.006626880972430804,-0.025443588885169066,0.04152757377486971,0.01645878873601636,0.027089706898253185,0.027393003019001938,0.017488506265212367,-0.03458213256484155
2018-05-30,0.020661923909681468,0.012511848341232312,-0.03448275862068961,-0.009398496240601517,-0.014422130340618233,0.025200267022696954,0.029075630252100915,0.013602941176470651,-0.013468013468013518,0.01490749367762545,-0.029753719214901886,0.03214656066367083,-0.01515542926031177,0.004203446826397617,-0.03047945205479452
2018-05-31,0.005133597229094455,-0.025187517362718737,-0.060967302452316074,-0.024437927663734094,0.003960396039603964,0.025833333333333375,0.0002469745616202612,-0.000694444444444442,-0.003039513677811523,0.011037234042553301,-0.018695106649937232,-0.004821600771456103,-0.030589140000854442,-0.0041679071152128655,-0.03239629756599249
2018-06-01,-0.028900698632590927,-0.0339814814814815,-0.02172413793103445,0.00661140714426689,-0.010009765625,0.004081632653061273,-0.00040387722132473325,-0.024089433826181006,0.003355704697986628,-0.00013201320132016914,-0.01970692268822638,-0.030558582460795014,0.0011651490959305733,-0.014643038579924106,-0.028816466552315623
