Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
11-Oct-10,10830,10980,10721,10800,2592375,7.543,3.574,13.25732467,2944,282428469.9,1730
12-Oct-10,10790,10791,10613,10729,3749648,7.593,3.5977,13.17002502,3336,401232265.4,1719
13-Oct-10,10770,11098,10706,11098,4386934,7.34,3.4781,13.6239782,4017,478126928,1778
14-Oct-10,11126,11199,10852,11049,3461786,7.373,3.4935,13.56300014,3713,379486359.9,1770
15-Oct-10,10994,11044,10761,10920,3885261,7.46,3.5347,13.40482574,3971,422243174.8,1749
18-Oct-10,10865,11000,10807,10922,2352250,7.458,3.5341,13.40842049,2541,257564801.4,1750
19-Oct-10,10950,10995,10732,10741,5147681,7.584,3.5937,13.18565401,4055,558539953.3,1721
20-Oct-10,10741,10777,10636,10700,8273569,7.613,3.6074,13.13542624,4266,884418511.1,1714
21-Oct-10,10735,10760,10649,10715,6072306,7.602,3.6024,13.15443304,3387,651670472.8,1717
22-Oct-10,10700,10747,10466,10531,3322343,7.735,3.6653,12.92824822,2639,351858103.7,1687
25-Oct-10,10600,10646,10470,10550,3461801,7.721,3.6587,12.9516902,3512,364689528.8,1690
26-Oct-10,10545,10579,10455,10460,3147654,7.788,3.6902,12.84026708,2881,330691459.7,1676
27-Oct-10,10450,10550,10330,10375,4755674,7.852,3.7204,12.73560876,4013,496341470.3,1662
28-Oct-10,10378,10427,10285,10323,4000751,7.891,3.7392,12.67266506,2584,413757641.8,1654
29-Oct-10,10302,10369,10250,10330,5814137,7.886,3.7366,12.68069997,5956,598762979.4,1655.344576
1-Nov-10,10375,10450,10301,10450,3379998,7.795,3.6937,12.82873637,2611,351232574.6,1674.574135
2-Nov-10,10439,10500,10320,10418,4379138,7.819,3.7051,12.78935925,3866,455557282.2,1669.446252
3-Nov-10,10435,10516,10383,10420,7098355,7.818,3.7044,12.79099514,3344,740586863.7,1669.766745
4-Nov-10,10450,10620,10431,10550,9212489,7.721,3.6587,12.9516902,4888,971102355.9,1690.598768
5-Nov-10,10561,10581,10375,10490,4641084,7.765,3.6796,12.87830006,3037,485568867.3,1680.983988
8-Nov-10,10469,10539,10425,10525,2849396,7.74,3.6674,12.91989664,2223,298937987.6,1686.59261
9-Nov-10,10500,10595,10441,10592,4396473,7.691,3.6442,13.00221038,3437,463055939,1697.329114
10-Nov-10,10570,10664,10500,10505,5463032,7.754,3.6744,12.89656951,3514,577050661.3,1683.387683
11-Nov-10,10540,10590,10256,10321,7028903,7.893,3.7399,12.66945395,5379,727389647,1653.902359
12-Nov-10,10265,10518,10200,10518,3918593,7.745,3.6698,12.91155584,3434,406656413.8,1685.470886
15-Nov-10,10499,10548,10416,10500,2712092,7.758,3.6761,12.88992008,2566,284277095.1,1682.586452
16-Nov-10,10485,10500,10321,10400,3480875,7.833,3.7115,12.7665007,2956,362026360.2,1666.561819
17-Nov-10,10415,10771,10350,10771,7131688,7.563,3.5836,13.2222663,4901,755472675.2,1726.013207
18-Nov-10,10801,10879,10438,10614,6221540,7.675,3.6367,13.02931596,4340,665679541.7,1700.854533
19-Nov-10,10600,10718,10490,10556,2213666,7.717,3.6566,12.95840352,2296,234065749.6,1691.560246
22-Nov-10,10588,10680,10372,10525,4180041,7.74,3.6674,12.91989664,3684,436710298.1,1686.59261
23-Nov-10,10475,10538,10350,10469,3717936,7.781,3.687,12.85181853,2606,388896276.5,1677.618816
24-Nov-10,10512,10512,10385,10480,3786373,7.773,3.6832,12.86504567,3243,395410290.6,1679.381526
25-Nov-10,10480,10531,10446,10495,2065296,7.762,3.6779,12.88327751,1660,216710533.2,1681.785221
26-Nov-10,10411,10530,10352,10529,2541264,7.737,3.666,12.92490629,1608,264927881.3,1687.233596
29-Nov-10,10580,10610,10376,10380,2642396,7.848,3.7186,12.7420999,2497,276897223.2,1663.356893
30-Nov-10,10445,10445,10203,10203,5481093,7.984,3.7832,12.5250501,4459,564446319.3,1634.993293
1-Dec-10,10300,10362,10235,10351,4187957,7.87,3.7291,12.7064803,3402,431984261.4,1658.70975
2-Dec-10,10261,10365,10125,10188,7125069,7.996,3.7887,12.50625313,5285,729453774.3,1632.589598
